"ENSEMBL","SYMBOL_wt","log2FC_wt","padj_wt","SYMBOL_KO","log2FC_KO","padj_KO"
"ENSG00000074964","ARHGEF10L",0.607828050430351,0.000722510756033751,"ARHGEF10L",0.643968522285379,4.95844853722099e-05
"ENSG00000075420","FNDC3B",0.421679014503829,0.0049260406724915,"FNDC3B",0.376130145389309,0.0041049727787655
"ENSG00000075618","FSCN1",0.56646424837884,1.93715473942206e-10,"FSCN1",0.367140777807335,6.75990640843701e-07
"ENSG00000075624","ACTB",0.603872525013258,3.19761347540305e-09,"ACTB",0.339380339403775,7.90625430039728e-05
"ENSG00000076067","RBMS2",0.666464010034463,3.04463036260272e-08,"RBMS2",0.695424167243056,2.79777942852449e-13
"ENSG00000076108","BAZ2A",0.332303898521405,0.00160631082121057,"BAZ2A",0.486934737941358,1.06136764996394e-08
"ENSG00000076201","PTPN23",0.240075699338946,0.0388418135227276,"PTPN23",0.547468671394216,6.51562698620654e-10
"ENSG00000076513","ANKRD13A",0.423536108112165,0.00898977670792509,"ANKRD13A",0.731363345282618,3.29534260226899e-07
"ENSG00000076554","TPD52",0.255509629887882,0.0379899246113245,"TPD52",0.271199673201669,0.00926798721831996
"ENSG00000076604","TRAF4",0.555976862992776,4.03480722820729e-05,"TRAF4",0.458936941420945,4.18191574953751e-05
"ENSG00000076685","NT5C2",0.339417885193904,0.0025538454124831,"NT5C2",0.48842364902831,2.4309071635089e-07
"ENSG00000076928","ARHGEF1",0.50247808851064,0.000330493220847131,"ARHGEF1",0.56844674472091,1.30143526748175e-06
"ENSG00000077044","DGKD",0.493590853774686,1.86299051840018e-05,"DGKD",0.637700375863127,2.88145153306932e-12
"ENSG00000077150","NFKB2",0.579279887164422,0.000229045106294284,"NFKB2",0.947586574163549,1.797767528534e-12
"ENSG00000077721","UBE2A",0.587406413972048,2.03206852987268e-07,"UBE2A",0.486653651500506,1.34483191013099e-07
"ENSG00000078246","TULP3",0.31186858367019,0.0117269923626691,"TULP3",0.431572119373411,1.25675245649746e-05
"ENSG00000078401","EDN1",1.97855439686285,2.52643103641466e-12,"EDN1",1.98225102424001,6.55680957561412e-18
"ENSG00000078804","TP53INP2",0.817326989472028,0.000678424595524907,"TP53INP2",0.654408525834966,0.0015469447376776
"ENSG00000078808","SDF4",0.286373729854429,0.00016158820926641,"SDF4",0.358322095756216,4.09212289811691e-09
"ENSG00000078900","TP73",2.45972164491668,2.73465950437336e-05,"TP73",3.29184756656629,1.0856313069384e-10
"ENSG00000079277","MKNK1",0.518028850376424,0.000150588201618472,"MKNK1",0.716496171029026,3.79613618095456e-10
"ENSG00000079332","SAR1A",0.445234910697481,8.53375406638685e-06,"SAR1A",0.514740044264748,1.74662457208529e-10
"ENSG00000079337","RAPGEF3",0.599108213603047,0.0108797532844477,"RAPGEF3",0.972113716461376,2.99451419885914e-05
"ENSG00000079385","CEACAM1",3.86339960011444,1.64412349661137e-30,"CEACAM1",4.88908698091721,1.30814853839022e-59
"ENSG00000079482","OPHN1",1.39378049212323,5.02667452343803e-09,"OPHN1",1.50738046628783,9.82351029396348e-14
"ENSG00000079950","STX7",0.277303327182251,0.0318624019072132,"STX7",0.258473266188845,0.0202105183288438
